,actor,collab,count,genres
3946,Raj Babbar,Bindu,3,"['Action|Comedy|Crime', 'Drama|Family', 'Crime|Drama']"
3947,Raj Babbar,Irrfan Khan,1,['Action|Crime|Drama']
3948,Raj Babbar,Birbal,5,"['Comedy', 'Drama', 'Action|Drama', 'Crime|Drama', 'Drama|Family']"
3949,Raj Babbar,Ranjeet,8,"['Comedy|Drama|Romance', 'Family', 'Action|Crime|Drama', 'Action', 'Drama|Family', 'Action|Adventure|Fantasy', 'Drama', 'Drama']"
3950,Raj Babbar,Shatrughan Sinha,2,"['Action', 'Action']"
3951,Raj Babbar,Rajendra Nath,2,"['Drama|Family', 'Drama']"
3952,Raj Babbar,Nasir Hussain,1,['Drama|Romance']
3953,Raj Babbar,Vinod Khanna,5,"['Comedy', 'Action|Drama', 'Action|Drama', 'Action|Drama', 'Action|Crime|Drama']"
3954,Raj Babbar,Rakhee Gulzar,4,"['Action|Drama|Mystery', 'Drama', 'Drama|Family', 'Drama|Family|Romance']"
3955,Raj Babbar,Beena Banerjee,4,"['Drama|Romance', 'Action', 'Drama|Thriller', 'Crime|Drama']"
3956,Raj Babbar,Govinda,5,"['Adventure|Family|Fantasy', 'Family', 'Action|Comedy|Crime', 'Action|Comedy|Crime', 'Action|Drama|Family']"
3957,Raj Babbar,Sunny Deol,3,"['Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
3958,Raj Babbar,Brahm Bhardwaj,1,['Drama|Musical']
3959,Raj Babbar,Johnny Walker,1,['Drama|Musical']
3960,Raj Babbar,Tej Sapru,7,"['Action|Crime|Drama', 'Family', 'Action|Drama|Musical', 'Action|Drama', 'Drama', 'Drama|Thriller', 'Action']"
3961,Raj Babbar,Shubha Khote,2,"['Comedy', 'Drama|Family']"
3962,Raj Babbar,Salman Khan,1,['Action|Comedy|Romance']
3963,Raj Babbar,Navin Nischol,1,['Drama|Family']
3964,Raj Babbar,Jagdish Raj,4,"['Action|Drama|Family', 'Drama|Romance', 'Drama|Musical', 'Crime|Drama']"
3965,Raj Babbar,Satish Shah,5,"['Drama|Romance', 'Action|Thriller', 'Action|Drama', 'Action|Drama', 'Action']"
3966,Raj Babbar,Madhuri Dixit,1,['Action|Drama|Musical']
3967,Raj Babbar,Rakesh Bedi,5,"['Drama|Romance', 'Drama', 'Action|Thriller', 'Drama|Family', 'Drama|Family|Romance']"
3968,Raj Babbar,Sharmila Tagore,1,['Action|Crime|Drama']
3969,Raj Babbar,A.K. Hangal,3,"['Action|Comedy|Drama', 'Drama', 'Action|Drama']"
3970,Raj Babbar,Himani Shivpuri,1,['Drama']
3971,Raj Babbar,Mohan Choti,2,"['Comedy', 'Drama']"
3972,Raj Babbar,Om Shivpuri,7,"['Drama|Mystery', 'Drama|Thriller', 'Adventure|Mystery|Thriller', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Drama|Family|Romance', 'Crime|Drama']"
3973,Raj Babbar,Utpal Dutt,5,"['Action', 'Comedy', 'Comedy', 'Comedy', 'Drama']"
3974,Raj Babbar,Rajesh Khanna,5,"['Family|Romance', 'Action|Drama|Romance', 'Adventure|Mystery|Thriller', 'Action|Crime', 'Drama|Family']"
3975,Raj Babbar,Vikas Anand,7,"['Action|Drama|Musical', 'Comedy', 'Drama', 'Drama', 'Drama|Family', 'Drama|Family', 'Drama|Romance']"
3976,Raj Babbar,Paintal,1,['Crime|Drama']
3977,Raj Babbar,Dev Anand,2,"['Drama', 'Drama|Family|Romance']"
3978,Raj Babbar,Yunus Parvez,6,"['Family', 'Drama', 'Action|Crime', 'Drama|Family', 'Drama|Romance', 'Drama|Romance']"
3979,Raj Babbar,Sadashiv Amrapurkar,8,"['Action|Crime|Drama', 'Action|Drama|Musical', 'Comedy', 'Crime|Thriller', 'Action|Comedy|Crime', 'Drama|Family', 'Action|Crime|Drama', 'Action|Drama|Family']"
3980,Raj Babbar,Mohnish Bahl,2,"['Action|Thriller', 'Action|Drama|Romance']"
3981,Raj Babbar,Jankidas,5,"['Action|Drama', 'Drama', 'Drama', 'Action|Comedy|Drama', 'Drama']"
3982,Raj Babbar,Saeed Jaffrey,4,"['Action|Comedy|Crime', 'Drama', 'Action|Drama|Romance', 'Adventure|Mystery|Thriller']"
3983,Raj Babbar,Govind Namdeo,1,['Action|Crime|Drama']
3984,Raj Babbar,Manisha Koirala,3,"['Drama|Musical|Romance', 'Adventure|Family|Fantasy', 'Action|Crime|Drama']"
3985,Raj Babbar,Danny Denzongpa,8,"['Action|Drama|Musical', 'Action|Crime|Drama', 'Action|Romance', 'Action|Crime|Drama', 'Action|Thriller', 'Action|Adventure|Fantasy', 'Action|Comedy|Drama', 'Drama']"
3986,Raj Babbar,Brahmachari,4,"['Action|Drama|Romance', 'Crime|Thriller', 'Action|Crime|Drama', 'Action|Comedy|Drama']"
3987,Raj Babbar,Tiku Talsania,1,['Action|Crime|Drama']
3988,Raj Babbar,Lalita Pawar,1,['Drama']
3989,Raj Babbar,Shammi Kapoor,3,"['Comedy', 'Drama', 'Action|Crime|Drama']"
3990,Raj Babbar,Goga Kapoor,1,['Comedy']
3991,Raj Babbar,Hema Malini,5,"['Drama', 'Family', 'Action|Drama|Romance', 'Action', 'Action|Crime']"
3992,Raj Babbar,Shabana Azmi,2,"['Action|Drama', 'Drama']"
3993,Raj Babbar,Mac Mohan,6,"['Family', 'Action|Crime|Drama', 'Action|Drama|Family', 'Crime|Drama', 'Action', 'Action|Crime|Drama']"
3994,Raj Babbar,Shreeram Lagoo,6,"['Drama|Mystery|Romance', 'Drama', 'Drama|Mystery', 'Adventure|Mystery|Thriller', 'Action|Crime|Drama', 'Crime|Drama']"
3995,Raj Babbar,Satish Kaushik,1,['Action|Comedy|Drama']
3996,Raj Babbar,Raj Mehra,1,['Drama|Family|Romance']
3997,Raj Babbar,Saif Ali Khan,1,['Action|Crime|Drama']
3998,Raj Babbar,Parikshat Sahni,1,['Action|Thriller']
3999,Raj Babbar,Agha,2,"['Comedy', 'Action|Comedy|Drama']"
4000,Raj Babbar,Manmohan Krishna,3,"['Drama', 'Action|Drama|Romance', 'Drama']"
4001,Raj Babbar,Anil Kapoor,3,"['Action|Comedy|Drama', 'Action|Drama|Romance', 'Action']"
4002,Raj Babbar,Sanjeev Kumar,3,"['Drama|Mystery', 'Comedy', 'Action|Drama']"
4003,Raj Babbar,Tinnu Anand,3,"['Action|Comedy|Crime', 'Action|Thriller', 'Action|Crime|Drama']"
4004,Raj Babbar,Razak Khan,3,"['Comedy', 'Family|Romance', 'Action|Crime|Drama']"
4005,Raj Babbar,Jimmy Sheirgill,2,"['Action|Crime|Drama', 'Action|Crime|Drama']"
4006,Raj Babbar,Anjana Mumtaz,1,['Drama']
4007,Raj Babbar,Vinod Mehra,4,"['Action', 'Drama|Mystery', 'Action', 'Action|Comedy|Drama']"
4008,Raj Babbar,Ramesh Deo,2,"['Drama|Family', 'Action|Crime|Drama']"
4009,Ranjeet,Avtar Gill,1,['Action|Thriller']
4010,Ranjeet,Tabu,1,['Comedy|Drama|Family']
4011,Ranjeet,Om Prakash,5,"['Drama|Family', 'Action|Comedy|Drama', 'Action', 'Drama|Family', 'Action|Crime|Drama']"
4012,Ranjeet,Mushtaq Khan,1,['Comedy|Romance']
4013,Ranjeet,Master Bhagwan,5,"['Action|Crime|Drama', 'Action|Crime', 'Action|Crime', 'Action|Drama', 'Action|Comedy']"
4014,Ranjeet,Pinchoo Kapoor,3,"['Action|Drama', 'Romance', 'Action|Comedy|Drama']"
4015,Ranjeet,Juhi Chawla,2,"['Comedy|Drama|Family', 'Drama']"
4016,Ranjeet,Rati Agnihotri,3,"['Action', 'Drama', 'Action|Comedy|Drama']"
4017,Ranjeet,Sujit Kumar,10,"['Action|Comedy|Drama', 'Horror', 'Action|Drama', 'Action|Crime|Drama', 'Action|Thriller', 'Drama', 'Drama', 'Action', 'Action|Thriller', 'Action|Crime|Drama']"
4018,Ranjeet,Tun Tun,6,"['Action', 'Action', 'Action|Comedy', 'Action|Comedy', 'Comedy|Fantasy|Romance', 'Action|Thriller']"
4019,Ranjeet,Sunil Dutt,9,"['Action|Drama', 'Action|Drama', 'Action', 'Action|Fantasy|Musical', 'Action|Crime|Drama', 'Action|Adventure|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Drama|Musical|Romance']"
4020,Ranjeet,Dalip Tahil,1,['Crime|Mystery|Thriller']
4021,Ranjeet,Murad,4,"['Action|Drama|Romance', 'Action|Adventure|Comedy', 'Action|Thriller', 'Action|Crime|Drama']"
4022,Ranjeet,Ajit,6,"['Action|Drama', 'Action', 'Action|Comedy', 'Action|Thriller', 'Action|Crime|Drama', 'Action|Thriller']"
4023,Ranjeet,Sushma Seth,1,['Action']
4024,Ranjeet,Sulochana Latkar,7,"['Comedy|Drama', 'Action|Comedy|Drama', 'Drama|Romance', 'Action|Mystery|Thriller', 'Comedy|Fantasy|Romance', 'Action|Thriller', 'Drama|Musical|Romance']"
4025,Ranjeet,Suresh Oberoi,2,"['Drama', 'Drama']"
4026,Ranjeet,Ram Mohan,11,"['Action|Crime', 'Action|Drama', 'Action|Drama|Musical', 'Action|Drama', 'Action', 'Action|Comedy|Drama', 'Action|Adventure|Comedy', 'Action|Drama', 'Action|Adventure|Drama', 'Action|Drama', 'Action|Thriller']"
4027,Ranjeet,Mohan Joshi,5,"['Comedy|Romance', 'Action|Comedy|Drama', 'Action|Comedy|Crime', 'Action', 'Action|Drama']"
4028,Ranjeet,Nirupa Roy,11,"['Action|Drama', 'Drama', 'Action|Crime', 'Action|Thriller', 'Action|Drama', 'Action|Drama', 'Action|Drama|Musical', 'Drama|Family', 'Drama|Romance', 'Drama|Family', 'Action|Comedy|Drama']"
4029,Ranjeet,Shashi Kapoor,9,"['Action|Comedy|Drama', 'Drama|Family', 'Action|Drama|Musical', 'Action|Adventure|Comedy', 'Action|Comedy', 'Action|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Musical|Mystery|Romance']"
4030,Ranjeet,Sudhir,9,"['Action|Comedy|Drama', 'Action', 'Drama|Family', 'Action|Drama', 'Action|Mystery|Thriller', 'Action|Thriller', 'Action|Romance|Thriller', 'Action|Crime|Drama', 'Drama|Musical|Romance']"
4031,Ranjeet,Kamal Kapoor,5,"['Action', 'Action|Comedy|Drama', 'Comedy|Fantasy|Romance', 'Action|Crime|Drama', 'Action|Crime|Drama']"
4032,Ranjeet,Alok Nath,5,"['Action|Comedy|Drama', 'Family', 'Action|Drama', 'Action|Drama|Romance', 'Action|Drama']"
4033,Ranjeet,Divya Dutta,1,['Comedy|Romance']
4034,Ranjeet,Shivraj,1,['Musical|Mystery|Romance']
4035,Ranjeet,Sunder,6,"['Action', 'Drama|Family', 'Action', 'Action|Adventure|Drama', 'Action|Comedy|Drama', 'Drama']"
4036,Ranjeet,Amjad Khan,18,"['Action|Thriller', 'Drama', 'Action|Comedy|Drama', 'Action', 'Action|Crime|Musical', 'Drama', 'Action', 'Action|Comedy|Drama', 'Action|Drama|Musical', 'Action|Romance', 'Action|Comedy|Drama', 'Action|Crime', 'Action|Thriller', 'Drama|Family', 'Action|Drama|Musical', 'Action|Comedy', 'Drama|Romance', 'Drama|Family']"
4037,Ranjeet,Sunil Shetty,2,"['Action|Comedy|Crime', 'Comedy|Drama|Romance']"
4038,Ranjeet,Ajay Devgn,1,['Action|Comedy|Crime']
4039,Ranjeet,Shah Rukh Khan,2,"['Action|Drama|Musical', 'Action|Comedy|Fantasy']"
4040,Ranjeet,Shammi,1,['Action|Drama']
4041,Ranjeet,Deven Verma,5,"['Action|Comedy|Crime', 'Drama|Romance', 'Romance', 'Drama|Family', 'Action|Crime|Drama']"
4042,Ranjeet,Dina Pathak,3,"['Drama', 'Comedy|Crime|Drama', 'Drama|Romance']"
4043,Ranjeet,Bindu,15,"['Action|Comedy|Drama', 'Drama|Family', 'Drama', 'Action|Drama|Romance', 'Action|Drama|Musical', 'Drama|Family', 'Drama|Family', 'Action', 'Action|Comedy', 'Action|Thriller', 'Action|Romance', 'Action|Crime|Drama', 'Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
4044,Ranjeet,Birbal,5,"['Action|Drama', 'Action', 'Action|Drama', 'Drama', 'Action|Thriller']"
4045,Ranjeet,Shatrughan Sinha,9,"['Drama', 'Action', 'Action|Drama', 'Action|Drama', 'Action|Crime', 'Action', 'Action|Adventure|Comedy', 'Action|Mystery|Thriller', 'Action|Family']"
4046,Ranjeet,Rajendra Nath,2,"['Horror', 'Action|Drama']"
4047,Ranjeet,Nasir Hussain,4,"['Action|Drama|Romance', 'Action|Crime', 'Action|Thriller', 'Musical|Mystery|Romance']"
4048,Ranjeet,Vinod Khanna,14,"['Action|Comedy|Crime', 'Action|Drama|Romance', 'Action|Thriller', 'Action|Drama', 'Drama|Family', 'Action', 'Action', 'Drama|Romance', 'Action', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Drama', 'Action|Drama', 'Drama|Musical|Romance']"
4049,Ranjeet,Rakhee Gulzar,8,"['Action|Comedy|Fantasy', 'Drama|Family', 'Drama', 'Action|Drama|Musical', 'Action|Romance', 'Drama|Romance', 'Drama|Musical|Romance', 'Musical|Mystery|Romance']"
4050,Ranjeet,Beena Banerjee,1,['Action|Drama']
4051,Ranjeet,Govinda,5,"['Comedy|Drama|Family', 'Comedy|Romance', 'Family', 'Crime|Mystery|Thriller', 'Drama']"
4052,Ranjeet,Sunny Deol,2,"['Action|Comedy|Drama', 'Action|Drama']"
4053,Ranjeet,Brahm Bhardwaj,1,['Drama|Romance']
4054,Ranjeet,Johnny Walker,2,"['Comedy|Fantasy|Romance', 'Drama']"
4055,Ranjeet,Tej Sapru,4,"['Action|Drama', 'Family', 'Crime|Mystery|Thriller', 'Action|Drama']"
4056,Ranjeet,Shubha Khote,2,"['Action|Comedy|Drama', 'Action|Crime|Drama']"
4057,Ranjeet,Salman Khan,2,"['Drama|Fantasy|Romance', 'Action|Comedy|Fantasy']"
4058,Ranjeet,Navin Nischol,4,"['Action|Thriller', 'Comedy|Crime|Drama', 'Comedy|Drama|Musical', 'Action|Romance|Thriller']"
4059,Ranjeet,Jagdish Raj,5,"['Action|Crime', 'Action|Drama|Musical', 'Action|Comedy', 'Action|Mystery|Thriller', 'Action|Crime|Drama']"
4060,Ranjeet,Satish Shah,3,"['Action|Drama|Romance', 'Horror', 'Action']"
4061,Ranjeet,Madhuri Dixit,3,"['Action|Drama|Musical', 'Action|Comedy|Drama', 'Drama|Romance']"
4062,Ranjeet,Rakesh Bedi,2,"['Crime|Mystery|Thriller', 'Action|Drama']"
4063,Ranjeet,A.K. Hangal,3,"['Action|Crime', 'Drama|Family', 'Drama|Romance']"
4064,Ranjeet,Himani Shivpuri,1,['Action|Drama|Musical']
4065,Ranjeet,Mohan Choti,5,"['Drama|Family|Romance', 'Drama', 'Action|Thriller', 'Comedy|Drama|Musical', 'Action|Crime|Drama']"
4066,Ranjeet,Om Shivpuri,13,"['Action|Crime|Drama', 'Action|Drama', 'Action|Crime|Musical', 'Drama|Family|Romance', 'Action|Drama|Romance', 'Action|Comedy|Drama', 'Action|Crime|Thriller', 'Action|Thriller', 'Drama|Family', 'Action|Adventure|Comedy', 'Action', 'Action|Crime|Romance', 'Action|Crime|Drama']"
4067,Ranjeet,Utpal Dutt,1,['Action|Drama']
4068,Ranjeet,Rajesh Khanna,8,"['Action|Drama', 'Action|Crime|Musical', 'Drama|Family|Romance', 'Action|Drama|Romance', 'Action|Thriller', 'Action|Crime|Romance', 'Comedy|Fantasy|Romance', 'Drama|Romance']"
4069,Ranjeet,Vikas Anand,4,"['Action|Drama|Musical', 'Action|Comedy|Drama', 'Drama|Family', 'Drama|Family']"
4070,Ranjeet,Paintal,9,"['Drama', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Drama', 'Action', 'Drama|Family', 'Action|Thriller', 'Drama|Family', 'Action|Crime|Drama']"
4071,Ranjeet,Dev Anand,2,"['Action|Thriller', 'Action|Thriller']"
4072,Ranjeet,Yunus Parvez,3,"['Crime|Mystery|Thriller', 'Action|Crime|Drama', 'Action|Comedy|Drama']"
4073,Ranjeet,Sadashiv Amrapurkar,4,"['Action|Crime', 'Action|Drama', 'Action|Drama', 'Action|Drama']"
4074,Ranjeet,Mohnish Bahl,2,"['Action|Drama|Musical', 'Action|Crime|Drama']"
4075,Ranjeet,Jankidas,4,"['Drama', 'Drama', 'Action|Crime|Drama', 'Comedy|Drama|Musical']"
4076,Ranjeet,Achala Sachdev,2,"['Action|Thriller', 'Action|Crime|Romance']"
4077,Ranjeet,Saeed Jaffrey,1,['Action|Comedy|Drama']
4078,Ranjeet,Govind Namdeo,2,"['Action', 'Action|Crime']"
4079,Ranjeet,Danny Denzongpa,13,"['Action', 'Action|Adventure|Fantasy', 'Action', 'Drama', 'Action', 'Action|Thriller', 'Action|Drama', 'Action|Thriller', 'Action|Romance|Thriller', 'Action|Comedy|Drama', 'Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
4080,Ranjeet,Jeevan,13,"['Drama', 'Action|Comedy|Drama', 'Action|Drama|Musical', 'Action|Comedy|Drama', 'Action', 'Drama', 'Drama', 'Action|Drama|Musical', 'Action|Adventure|Comedy', 'Action|Drama', 'Action|Romance|Thriller', 'Drama|Romance', 'Action|Crime|Drama']"
4081,Ranjeet,Brahmachari,3,"['Action|Crime', 'Action|Comedy', 'Drama|Family']"
4082,Ranjeet,Tiku Talsania,2,"['Comedy|Drama|Family', 'Action|Drama']"
4083,Ranjeet,Pradeep Kumar,2,"['Action|Crime', 'Action|Adventure|Comedy']"
4084,Ranjeet,Lalita Pawar,3,"['Action|Drama', 'Comedy|Drama', 'Comedy|Fantasy|Romance']"
4085,Ranjeet,Shammi Kapoor,4,"['Action|Comedy|Drama', 'Drama', 'Action|Drama|Romance', 'Comedy|Fantasy|Romance']"
4086,Ranjeet,Mehmood,1,['Action|Thriller']
4087,Ranjeet,Anwar Hussain,7,"['Action|Romance', 'Action|Comedy|Drama', 'Drama|Family', 'Action', 'Action|Crime|Drama', 'Drama|Romance', 'Comedy|Drama|Musical']"
4088,Ranjeet,Goga Kapoor,3,"['Action|Comedy|Drama', 'Action|Drama', 'Drama|Romance']"
4089,Ranjeet,Hema Malini,13,"['Action|Thriller', 'Family', 'Action', 'Action|Drama', 'Action|Drama', 'Action|Drama|Romance', 'Action|Comedy|Drama', 'Action|Crime|Thriller', 'Action|Thriller', 'Drama|Family', 'Action|Romance|Thriller', 'Action|Thriller', 'Action|Drama']"
4090,Ranjeet,Tanuja,2,"['Action|Drama', 'Action|Comedy|Drama']"
4091,Ranjeet,Mukri,6,"['Action|Drama|Musical', 'Action|Crime', 'Drama|Family', 'Action|Thriller', 'Comedy|Fantasy|Romance', 'Drama|Romance']"
4092,Ranjeet,Shabana Azmi,3,"['Action|Drama', 'Action', 'Action|Crime|Drama']"
4093,Ranjeet,Mac Mohan,7,"['Family', 'Crime|Mystery|Thriller', 'Drama', 'Action|Drama', 'Action|Comedy', 'Action|Crime|Romance', 'Action|Crime|Drama']"
4094,Ranjeet,Shreeram Lagoo,11,"['Action|Comedy|Drama', 'Comedy|Drama', 'Drama', 'Action|Crime|Musical', 'Action', 'Drama|Family', 'Drama|Family', 'Action|Thriller', 'Drama|Romance', 'Drama|Family', 'Action|Comedy|Drama']"
4095,Ranjeet,Boman Irani,1,['Comedy|Crime|Drama']
4096,Ranjeet,Satish Kaushik,3,"['Comedy|Drama|Romance', 'Comedy|Romance', 'Drama|Romance']"
4097,Ranjeet,Raj Mehra,3,"['Action|Comedy|Drama', 'Drama', 'Action|Thriller']"
4098,Ranjeet,Parikshat Sahni,3,"['Action|Drama', 'Action|Comedy|Drama', 'Action|Mystery|Thriller']"
4099,Ranjeet,Agha,3,"['Action|Romance', 'Action', 'Action|Romance|Thriller']"
4100,Ranjeet,Manmohan Krishna,2,"['Drama|Romance', 'Action|Romance']"
4101,Ranjeet,Sanjay Mishra,3,"['Action|Comedy|Drama', 'Comedy|Crime|Drama', 'Action']"
4102,Ranjeet,Anil Kapoor,3,"['Action|Comedy|Crime', 'Action|Drama', 'Action|Comedy|Drama']"
4103,Ranjeet,Sanjeev Kumar,3,"['Action|Drama|Romance', 'Drama', 'Drama|Romance']"
4104,Ranjeet,Asit Kumar Sen,1,['Action|Thriller']
4105,Ranjeet,Tinnu Anand,1,['Comedy|Crime|Drama']
4106,Ranjeet,Jimmy Sheirgill,1,['Comedy|Drama|Romance']
4107,Ranjeet,Anjana Mumtaz,4,"['Action|Drama', 'Action', 'Comedy|Drama', 'Action|Thriller']"
4108,Ranjeet,Vinod Mehra,10,"['Action|Thriller', 'Drama|Romance', 'Action|Crime', 'Action|Crime|Drama', 'Action|Crime', 'Action|Thriller', 'Drama', 'Action|Drama', 'Action|Fantasy|Musical', 'Drama']"
4109,Ranjeet,Ramesh Deo,3,"['Action|Comedy', 'Action|Crime|Drama', 'Action|Family']"
4110,Danny Denzongpa,Avtar Gill,2,"['Drama', 'Action|Adventure']"
4111,Danny Denzongpa,Tabu,3,"['Action|Drama', 'Action|Comedy|Drama', 'Action|Drama']"
4112,Danny Denzongpa,Om Prakash,3,"['Action|Crime|Drama', 'Action|Crime|Drama', 'Romance']"
4113,Danny Denzongpa,Anjan Srivastav,4,"['Crime|Drama', 'Action|Adventure|Drama', 'Action|Drama|Thriller', 'Action|Romance']"
4114,Danny Denzongpa,Mushtaq Khan,3,"['Action|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
4115,Danny Denzongpa,Master Bhagwan,5,"['Action', 'Crime|Horror|Mystery', 'Action', 'Action|Thriller', 'Action|Adventure|Comedy']"
4116,Danny Denzongpa,Pinchoo Kapoor,4,"['Drama|Family', 'Action|Crime|Drama', 'Romance', 'Action|Comedy|Drama']"
4117,Danny Denzongpa,Juhi Chawla,1,['Drama']
4118,Danny Denzongpa,Rati Agnihotri,3,"['Action|Adventure|Drama', 'Drama|Family', 'Drama|Romance']"
4119,Danny Denzongpa,Sujit Kumar,1,['Action|Thriller']
4120,Danny Denzongpa,Sunil Dutt,1,['Action|Crime|Drama']
4121,Danny Denzongpa,Dalip Tahil,2,"['Romance', 'Action|Drama|Romance']"
4122,Danny Denzongpa,Murad,2,"['Action|Crime|Drama', 'Crime|Mystery|Thriller']"
4123,Danny Denzongpa,David Abraham,1,['Action|Adventure|Crime']
4124,Danny Denzongpa,Ajit,4,"['Action', 'Action', 'Action|Adventure|Crime', 'Action|Crime|Drama']"
4125,Danny Denzongpa,Sushma Seth,3,"['Drama|Thriller', 'Action|Drama|Musical', 'Romance']"
4126,Danny Denzongpa,Sulochana Latkar,3,"['Drama|Family|Romance', 'Romance', 'Action|Drama|Family']"
4127,Danny Denzongpa,Suresh Oberoi,6,"['Crime|Drama', 'Drama|Thriller', 'Action|Drama', 'Drama|Family', 'Action|Thriller', 'Crime|Horror|Mystery']"
4128,Danny Denzongpa,Ram Mohan,4,"['Action|Crime|Drama', 'Action|Drama', 'Adventure|Crime|Thriller', 'Action|Musical|Romance']"
4129,Danny Denzongpa,Mohan Joshi,3,"['Action|Romance|Thriller', 'Action|Crime|Drama', 'Action|Drama']"
4130,Danny Denzongpa,Reema Lagoo,4,"['Action|Crime|Drama', 'Action|Drama', 'Drama|Romance', 'Romance']"
4131,Danny Denzongpa,Nirupa Roy,1,['Action|Comedy|Drama']
4132,Danny Denzongpa,Shashi Kapoor,4,"['Drama', 'Mystery|Romance|Thriller', 'Action|Drama|Thriller', 'Action|Musical|Romance']"
4133,Danny Denzongpa,Sudhir,7,"['Action', 'Action|Drama', 'Drama', 'Action|Romance|Thriller', 'Action|Adventure|Comedy', 'Action|Crime|Drama', 'Action|Drama|Family']"
4134,Danny Denzongpa,Kamal Kapoor,4,"['Action', 'Action|Thriller', 'Action|Musical|Romance', 'Action|Crime|Drama']"
4135,Danny Denzongpa,Alok Nath,5,"['Comedy|Drama|Romance', 'Action|Crime|Drama', 'Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
4136,Danny Denzongpa,Divya Dutta,1,['Action|Crime|Drama']
4137,Danny Denzongpa,Sunder,3,"['Drama|Musical|Romance', 'Action|Comedy|Drama', 'Drama']"
4138,Danny Denzongpa,Amjad Khan,2,"['Action', 'Adventure|Drama']"
4139,Danny Denzongpa,Sunil Shetty,6,"['Action|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Drama', 'Action|Drama', 'Action|Adventure']"
4140,Danny Denzongpa,Ajay Devgn,3,"['Crime|Drama', 'Action|Drama', 'Drama|Romance']"
4141,Danny Denzongpa,Shah Rukh Khan,1,['Action|Biography|Drama']
4142,Danny Denzongpa,Shammi,5,"['Action|Drama|Romance', 'Action|Adventure|Drama', 'Drama', 'Crime|Thriller', 'Action|Drama']"
4143,Danny Denzongpa,Deven Verma,5,"['Drama|Family', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Drama|Mystery|Thriller', 'Drama']"
4144,Danny Denzongpa,Dina Pathak,2,"['Comedy|Drama|Romance', 'Drama|Romance']"
4145,Danny Denzongpa,Bindu,6,"['Action|Crime|Drama', 'Drama|Family|Romance', 'Family|Romance', 'Action', 'Drama|Romance', 'Action|Adventure|Comedy']"
4146,Danny Denzongpa,Irrfan Khan,2,"['Action|Crime|Mystery', 'Action|Crime|Thriller']"
4147,Danny Denzongpa,Birbal,2,"['Adventure|Drama', 'Drama']"
4148,Danny Denzongpa,Shatrughan Sinha,11,"['Action', 'Action', 'Drama', 'Action|Crime|Drama', 'Action', 'Action', 'Action', 'Action', 'Action|Adventure|Crime', 'Drama|Horror|Thriller', 'Drama']"
4149,Danny Denzongpa,Nasir Hussain,1,['Action|Thriller']
4150,Danny Denzongpa,Vinod Khanna,6,"['Action|Drama', 'Drama|Romance', 'Drama', 'Action|Thriller', 'Action|Drama', 'Drama']"
4151,Danny Denzongpa,Beena Banerjee,3,"['Action|Adventure|Drama', 'Romance', 'Comedy|Drama|Romance']"
4152,Danny Denzongpa,Govinda,3,"['Action|Crime|Drama', 'Action|Crime', 'Action|Drama']"
4153,Danny Denzongpa,Sunny Deol,5,"['Action|Crime|Drama', 'Action|Drama|Thriller', 'Action|Crime|Drama', 'Action', 'Action|Drama']"
4154,Danny Denzongpa,Johnny Walker,1,['Action']
4155,Danny Denzongpa,Tej Sapru,2,"['Action|Drama|Romance', 'Drama']"
4156,Danny Denzongpa,Shubha Khote,1,['Crime|Horror|Mystery']
4157,Danny Denzongpa,Salman Khan,2,"['Action|Drama', 'Drama|Romance']"
4158,Danny Denzongpa,Navin Nischol,3,"['Action|Thriller', 'Action|Adventure|Comedy', 'Drama|Mystery|Thriller']"
4159,Danny Denzongpa,Jagdish Raj,4,"['Action', 'Drama|Musical|Romance', 'Action|Crime|Drama', 'Drama|Mystery|Thriller']"
4160,Danny Denzongpa,Rajpal Yadav,1,['Action|Crime|Thriller']
4161,Danny Denzongpa,Satish Shah,3,"['Drama|Romance', 'Action|Drama|Romance', 'Action|Drama|Thriller']"
4162,Danny Denzongpa,Madhuri Dixit,3,"['Crime|Drama', 'Action|Drama|Romance', 'Drama|Family|Fantasy']"
4163,Danny Denzongpa,Rakesh Bedi,3,"['Action|Romance', 'Action|Drama|Thriller', 'Comedy|Drama|Romance']"
4164,Danny Denzongpa,A.K. Hangal,3,"['Action|Comedy|Drama', 'Mystery|Romance|Thriller', 'Crime|Horror|Mystery']"
4165,Danny Denzongpa,Himani Shivpuri,1,['Drama|Romance|Thriller']
4166,Danny Denzongpa,Mohan Choti,5,"['Adventure|Drama', 'Action|Crime|Drama', 'Action|Thriller', 'Action|Crime|Drama', 'Drama']"
