imdb_id,poster_path,original_title,year_of_release,runtime,genres,imdb_rating,imdb_votes,actors,wins_nominations,release_date
tt9495690,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Pagalpanti_film_poster.jpg/220px-Pagalpanti_film_poster.jpg,Pagalpanti,2019,\N,Action|Comedy,,,Kriti Kharbanda|John Abraham|Ileana D'Cruz|Anil Kapoor|Urvashi Rautela|Jamie-Lee Beacher|Atul Sharma|Saurabh Shukla|Arshad Warsi|Sammy John Heaney|Vaunisha Kapoor|Pulkit Samrat|Simran Kaur|Manoj Anand|,,
tt10196464,https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Ramprasad_Ki_Tehrvi.jpg/220px-Ramprasad_Ki_Tehrvi.jpg,Ramprasad Ki Tehrvi,\N,\N,Comedy|Drama,,,Naseeruddin Shah|Vikrant Massey|Konkona Sen Sharma|Vinay Pathak|Manoj Pahwa|Parambrata Chattopadhyay|Supriya Pathak|Deepika Amin|Vineet Kumar|Sarika Singh|,,
tt10443846,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Yeh_Saali_Aashiqui_film_poster.jpg/220px-Yeh_Saali_Aashiqui_film_poster.jpg,Yeh Saali Aashiqui,2019,\N,Thriller,,,Vardhan Puri|Jessey Lever|,,
tt8110330,,Dil Bechara,2019,\N,Drama|Romance,,,Sushant Singh Rajput|Sanjana Sanghi|Sahil Vaid|,,
tt9680136,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Pati_Patni_Aur_Woh_poster.jpg/220px-Pati_Patni_Aur_Woh_poster.jpg,Pati Patni Aur Woh,2019,\N,Comedy|Romance,,,Kartik Aaryan|Bhumi Pednekar|Ananya Panday|Aparshakti Khurana|,,
tt8983168,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Commando_3_official_poster.jpg/220px-Commando_3_official_poster.jpg,Commando 3,2019,\N,Action|Thriller,,,Vidyut Jammwal|Adah Sharma|Angira Dhar|Sumeet Thakur|Mark Bennington|Simran Kaur|Atharva Vishwakarma|Abhilash Chaudhary|Feryna Wazheir|,,
tt5668770,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Mardaani_2_Film_poster.jpg/220px-Mardaani_2_Film_poster.jpg,Mardaani 2,2019,\N,Action|Drama|Thriller,,,Rani Mukerji|Rajesh Sharma|Shruti Bapna|,,
tt7059844,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Dabangg_3_poster.jpg/220px-Dabangg_3_poster.jpg,Dabangg 3,2019,\N,Action,,,Salman Khan|Sonakshi Sinha|Sudeep|Mahesh Manjrekar|Ashwami Manjrekar|Nawab Shah|Arbaaz Khan|Abhilash Chaudhary|Saiee Manjrekar|Pramod Khanna|Rajiv Kachroo|Resh Lamba|Manjit Singh|,,
tt8504014,,Good Newwz,2019,\N,Comedy|Drama|Romance,,,Akshay Kumar|Kareena Kapoor|Kiara Advani|Tisca Chopra|Gulshan Grover|Diljit Dosanjh|Tanmay Dhanania|Anjana Sukhani|Yukta Mookhey|Auritra Ghosh|Preeti Kochar|,,
tt6102396,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Kaalakaandi.jpg/220px-Kaalakaandi.jpg,Kaalakaandi,2018,112,Comedy|Thriller,6.2,1978,Saif Ali Khan|,,12 January 2018 (India)
tt6275262,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Vodka_Diaries_-_Poster.jpg/220px-Vodka_Diaries_-_Poster.jpg,Vodka Diaries,2018,120,Mystery|Thriller,5.6,959,Kay Kay Menon|Raima Sen|Mandira Bedi|Sharib Hashmi|Rishi Bhutani|Herry Tangiri|Vaishnavi Dhanraj|Swati Rajput|Antara Srivastava|Rahul Kapoor|Suraj Thapar|Vikram Sakhalkar|,,19 January 2018 (India)
tt4335954,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/My_Birthday_Song_-_Poster.jpg/220px-My_Birthday_Song_-_Poster.jpg,My Birthday Song,2018,95,Thriller,5.5,215,Nora Fatehi|Elena Kazan|Suparna Krishna|Pitobash|Sameer Sharma|Zenia Starr|,,19 January 2018 (India)
tt7723022,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Nirdosh_-_Poster.jpg/220px-Nirdosh_-_Poster.jpg,Nirdosh,2018,110,Drama|Mystery|Thriller,3.8,108,Ashmit Patel|Manjari Fadnnis|Manisha Kelkar|Akash Sinha|Geetanjali Mishra|Astad Kale|Rajkumar Kanojia|Shilpa Kadam|Feroz Bhagat|Dinesh Lamba|Salman Shaikh|Yusuf Hussain|Premnath Gulati|Himanshu Manek|,,19 January 2018 (India)
tt7180544,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Mukkabaaz_poster.jpg/220px-Mukkabaaz_poster.jpg,Mukkabaaz,2017,154,Action|Drama|Sport,8.1,5434,Viineet Kumar|Jimmy Sheirgill|Zoya Hussain|Ravi Kishan|Rajesh Tailang|Shreedhar Dubey|Sadhana Singh|Shakti Kumar|Chittaranjan Tripathy|Sukhesh Mishra|Shikha Chauhan|Abhay Joshi|Nawazuddin Siddiqui|,3 wins & 6 nominations,12 January 2018 (USA)
tt6395306,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Union_Leader_Poster.jpg/220px-Union_Leader_Poster.jpg,Union Leader,2017,106,Drama,7.6,1503,Rahul Bhat|Tillotama Shome|,3 wins & 17 nominations,19 January 2018 (India)
tt7853242,https://upload.wikimedia.org/wikipedia/en/3/3d/Love_Per_Square_Foot.png,Love Per Square Foot,2018,133,Comedy|Romance,7.2,6248,Vicky Kaushal|Angira Dhar|Alankrita Sahai|Raghuvir Yadav|Ratna Pathak Shah|Supriya Pathak|Brijendra Kala|Rekha Bhardwaj|Kunaal Roy Kapur|Arunoday Singh|Deepal Doshi|Raviza Chauhan|Ranbir Kapoor|Asif Ali Beg|,,14 February 2018 (India)
tt6774212,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Aiyaary_-_Poster.jpg/220px-Aiyaary_-_Poster.jpg,Aiyaary,2018,157,Action|Thriller,5.2,3538,Sidharth Malhotra|Manoj Bajpayee|Rakul Preet Singh|Pooja Chopra|Adil Hussain|Kumud Mishra|Naseeruddin Shah|Anupam Kher|Vikram Gokhale|Juhi Babbar|Nivedita Bhattacharya|Rajesh Tailang|Lushin Dubey|Ajit Bhure|,1 nomination,16 February 2018 (USA)
tt5935704,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Padmaavat_poster.jpg/220px-Padmaavat_poster.jpg,Padmaavat,2018,164,Drama|History|Romance,7,24550,Deepika Padukone|Ranveer Singh|Shahid Kapoor|Aditi Rao Hydari|Jim Sarbh|Anupriya Goenka|Raza Murad|Ujjwal Chopra|Komal Chhabria|Lankesh Bhardwaj|Bhawani Muzamil|Hriiday Malhotra|Deepak Shreemali|Manish Wadhwa|,30 wins & 32 nominations,25 January 2018 (India)
tt7617988,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Kuchh_Bheege_Alfaaz.jpg/220px-Kuchh_Bheege_Alfaaz.jpg,Kuchh Bheege Alfaaz,2018,116,Romance,7.5,578,Geetanjali Thapa|Zain Khan Durrani|Shray Rai Tiwari|Mona Ambegaonkar|Saheb Bhattacharjee|Chandrayee Ghosh|Saurav Das|Debopriya|Sahil Agarwal|Shefali Chauhan|Soumya Mukherjee|Shankhu Karmakar|Udai Shankar|Moumita|,,16 February 2018 (India)
tt7720254,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Jaane_Kyun_De_Yaaron_film_poster.jpg/220px-Jaane_Kyun_De_Yaaron_film_poster.jpg,Jaane kyun de yaaron,2018,131,Drama,4.4,25,Akshay Anand|Kabir Bedi|Hitesh Bhardwaj|Abhay Bhargav|Ravi Raj Kande|Viju Khote|Usha Nadkarni|Chetna Pande|Daya Shankar Pandey|Raghu Raja|Abhishek Sharma|Vikram Singh|Yashwant Singh|,,16 February 2018 (India)
tt7262178,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Veerey_Ki_Wedding_-_Poster.jpg/220px-Veerey_Ki_Wedding_-_Poster.jpg,Veerey Ki Wedding,2018,131,Comedy|Romance,2.8,380,Pulkit Samrat|Jimmy Sheirgill|Kriti Kharbanda|Satish Kaushik|Supriya Karnik|Yuvika Chaudhry|Payal Rajput|Rajesh Bakshi|Abhishek Duhan|Sumeet Samnani|Micky Makhija|Chandan Bakshi|Nishi Singh|Vidyadhar Karmakar|,,2 March 2018 (India)
tt7581902,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Sonu_Ke_Titu_Ki_Sweety_-_Movie_Poster.jpg/220px-Sonu_Ke_Titu_Ki_Sweety_-_Movie_Poster.jpg,Sonu Ke Titu Ki Sweety,2018,138,Comedy|Romance,7.1,17378,Kartik Aaryan|Nushrat Bharucha|Sunny Singh Nijjar|Alok Nath|Madhumalti Kapoor|Ishita Raj|Pawan Chopra|Ayesha Raza|Deepika Amin|Rajesh Jais|Virendra Saxena|,4 wins & 9 nominations,23 February 2018 (USA)
tt5325684,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Hate_Story_4_Official_Poster.jpg/220px-Hate_Story_4_Official_Poster.jpg,Hate Story IV,2018,131,Crime|Drama|Thriller,3.3,1203,Lee Byford|Urvashi Rautela|Gulshan Grover|Vaunisha Kapoor|Lee Nicholas Harris|Ty Hurley|Komal Chhabria|Shaad Randhawa|Atul Sharma|Manoj Anand|Daniel Eghan|Tia Bajpai|Vivan Bhatena|Swaylee Loughnane|,,9 March 2018 (India)
tt6071752,https://upload.wikimedia.org/wikipedia/en/8/8d/Dil_Juunglee.jpg,Dil Juunglee,2018,124,Comedy|Romance,4,289,Taapsee Pannu|Saqib Saleem|Nidhi Singh|Srishti Shrivastava|Ayesha Kaduskar|Abhilash Thapliyal|Santosh Barmola|,,9 March 2018 (India)
tt4552546,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/3_Storeys_-_Movie_Poster.jpg/220px-3_Storeys_-_Movie_Poster.jpg,3 Storeys,2018,100,Drama,7.1,288,Aisha Ahmed|Tarun Anand|Richa Chadha|Gopal Das|Mallhar Goenka|Sharman Joshi|Saunskruti Kher|Omkar Kulkarni|Masumeh Makhija|Himanshu Malik|Himmat Mav|Ankit Rathi|Pulkit Samrat|Renuka Shahane|,,9 March 2018 (USA)
tt7363076,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Ajay_Devgn%27s_Raid_poster.jpg/220px-Ajay_Devgn%27s_Raid_poster.jpg,Raid,2018,122,Action|Crime|Drama,7.4,13159,Ajay Devgn|Saurabh Shukla|Ileana D'Cruz|Amit Sial|,2 wins & 3 nominations,16 March 2018 (India)
tt6588966,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Hichki_-_Poster.jpg/220px-Hichki_-_Poster.jpg,Hichki,2018,116,Comedy|Drama,7.5,8129,Rani Mukerji|Sachin|Neeraj Kabi|Rohit Saraf|Jannat Zubair Rahmani|Harsh Mayar|Vikram Gokhale|Leena Acharya|Supriya Pilgaonkar|Ivan Rodrigues|Shivkumar Subramaniam|Asif Basra|Hussain Dalal|Riya Shukla|,4 nominations,23 March 2018 (USA)
tt7384848,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Missing_film.jpg/220px-Missing_film.jpg,Missing,2018,120,Drama|Mystery|Thriller,5.7,1642,Manoj Bajpayee|Tabu|Annu Kapoor|Rajesh Jais|Naveen Kaushik|Kali Prasad Mukherjee|Priyanka Setia|Jaswinder Gardner|Shruti Chandana|Ashu Sharma|V.M. Badola|Sudeep Sarangi|,,6 April 2018 (India)
tt6843812,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Baaghi_2_Official_Poster.jpg/220px-Baaghi_2_Official_Poster.jpg,Baaghi 2,2018,137,Action|Thriller,5,7657,Tiger Shroff|Disha Patani|Manoj Bajpayee|Randeep Hooda|Deepak Dobriyal|Prateik|Darshan Kumaar|,3 wins & 1 nomination,30 March 2018 (USA)
tt7700730,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/October_%282018_film_poster%29.jpg/220px-October_%282018_film_poster%29.jpg,October,2018,115,Drama|Romance,7.5,11125,Varun Dhawan|Banita Sandhu|Gitanjali Rao|Sahil Vedoliyaa|Isha Chaturvedi|Prateek Kapoor|Iteeva Pandey|Karamveer Kanwar|Ashish Ghosh|Rachica Oswal|,3 wins & 9 nominations,13 April 2018 (USA)
tt7881558,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Mercury_film.jpg/220px-Mercury_film.jpg,Mercury,2018,106,Horror|Thriller,6.2,774,Prabhu Deva|Gajaraj|Ramya Nambeeshan|Indhuja Ravichandran|,,13 April 2018 (USA)
tt3224288,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Beyond_The_Clouds_poster.jpg/220px-Beyond_The_Clouds_poster.jpg,Beyond the Clouds,2017,120,Drama|Family,6.9,1611,Ishaan Khattar|Malavika Mohanan|Goutam Ghose|Sharada|Tannishtha Chatterjee|Shashank Shende|Hema Singh|Akash Gopal|Dhwani Rajesh|Amruta Santosh Thakur|Shivam Pujari|,5 wins & 3 nominations,20 April 2018 (USA)
tt7412738,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Nanu_ki_jaanu.jpg/220px-Nanu_ki_jaanu.jpg,Nanu Ki Jaanu,2018,133,Comedy|Drama|Horror,6.2,853,Abhay Deol|Patralekhaa Paul|Rajesh Sharma|Himani Shivpuri|Manu Rishi Chadha|Brijendra Kala|Shefali Rana|Sapna Choudhary|Shreya Narayan|Manoj Pahwa|Gurmeet Singh|Mahendra Shrivas|Reshma Khan|Spandan Chaturvedi|,,20 April 2018 (India)
tt4979110,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/32px-Flag_of_India.svg.png,Daas Dev,2018,140,Drama|Thriller,5.1,205,Yogesh Raj Mishra|,,27 April 2018 (India)
tt6978268,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Omerta_film.jpg/220px-Omerta_film.jpg,Omerta,2017,98,Action|Biography|Crime,7,660,Rajkummar Rao|Rajesh Tailang|Satwant Kaur|,2 nominations,4 May 2018 (India)
tt7098658,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Raazi_-_Poster.jpg/220px-Raazi_-_Poster.jpg,Raazi,2018,138,Action|Drama|Thriller,7.8,20289,Alia Bhatt|Vicky Kaushal|Rajit Kapoor|Shishir Sharma|Ashwath Bhatt|Jaideep Ahlawat|Arif Zakaria|Amruta Khanvilkar|Kanwaljit Singh|Aman Vasishth|Veer Samra|Saloni|Deepak Saini|Sima Pari|,21 wins & 26 nominations,11 May 2018 (USA)
tt8324474,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Hope_Aur_Hum_-_Poster.jpg/220px-Hope_Aur_Hum_-_Poster.jpg,Hope Aur Hum,2018,96,Comedy|Drama|Family,6.4,289,Naseeruddin Shah|Kabir Sajid|Virti Vaghani|Sonali Kulkarni|Aamir Bashir|Naveen Kasturia|Beena Banerjee|Neha Chauhan|Tina Sood|Pawan Mahendru|Purushotam Mulani|Deepak Kripalani|Abhishek G. Dixit|Santosh Patil|,,11 May 2018 (India)
tt8175968,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/High_Jack_-_Poster.jpg/220px-High_Jack_-_Poster.jpg,High Jack,2018,102,Comedy,5.2,252,Sumeet Vyas|Mantra Mugdh|Sonnalli Seygall|,,18 May 2018 (India)
tt7260848,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/KajurPeAtke.jpeg/220px-KajurPeAtke.jpeg,Khajoor Pe Atke,2018,119,Comedy,5.6,182,Vinay Pathak|Suneeta Sengupta|Alka Amin|Manoj Pahwa|,,18 May 2018 (India)
tt6826438,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Parmanu_film_poster.jpeg/220px-Parmanu_film_poster.jpeg,Parmanu: The Story of Pokhran,2018,129,Action|Drama|History,7.7,18292,John Abraham|Boman Irani|Diana Penty|Anuja Sathe|Vikas Kumar|Yogendra Tiku|Aditya Hitkari|Ajay Shankar|Darshan Pandya|Mark Bennington|,,25 May 2018 (USA)
tt8223250,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Bioscopewala_-_Poster.jpg/220px-Bioscopewala_-_Poster.jpg,Bioscopewala,2018,91,Drama,7.7,718,Danny Denzongpa|Geetanjali Thapa|Adil Hussain|Tisca Chopra|Brijendra Kala|Ekavali Khanna|Maya Sarao|Miraya Suri|Prisha Dabbas|Sahra Khan Sahibi|Simon Frenay|Shashi Bhushan|Subroto Sarkar|Sumit Sarkar|,,25 May 2018 (India)
tt6129302,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Bhavesh_Joshi.jpg/220px-Bhavesh_Joshi.jpg,Bhavesh Joshi Superhero,2018,154,Action|Drama,7.6,4928,Harshvardhan Kapoor|Priyanshu Painyuli|Ashish Verma|Shreiyah Sabharwal|Pratap Phad|Chinmay Mandlekar|Nishikant Kamat|Ram Kishan Dhakad|Hrishikesh Joshi|,2 nominations,1 June 2018 (USA)
tt8338746,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Phamous_-_Poster.jpg/220px-Phamous_-_Poster.jpg,Phamous,2018,115,Comedy|Crime|Drama,3.7,207,Jimmy Sheirgill|Shriya Saran|Kay Kay Menon|Pankaj Tripathi|Jackie Shroff|Mahie Gill|Brijendra Kala|Achyut Potdar|Deep Raj Rana|Jameel Khan|Samvedna Suwalka|Karan Patel|Padmavati Rao|Satyadeep Misra|,,1 June 2018 (India)
tt7431594,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Race_3_-_Poster.jpg/220px-Race_3_-_Poster.jpg,Race 3,2018,160,Action|Thriller,2,30038,Anil Kapoor|Salman Khan|Bobby Deol|Jacqueline Fernandez|Daisy Shah|Saqib Saleem|Freddy Daruwala|,2 wins & 1 nomination,15 June 2018 (USA)
tt7638344,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Dhadak_2018_film.jpg/220px-Dhadak_2018_film.jpg,Dhadak,2018,138,Comedy|Drama|Romance,4.5,8363,Ishaan Khattar|Janhvi Kapoor|Ashutosh Rana|Aditya Kumar|Kharaj Mukherjee|Ankit Bisht|Shalini Kapoor|Aishwarya Narkar|Usha Shree|Sartaj Ansari|Hempushpak Arora|Aishwarya Avinash|Vishwanath Chatterjee|Alok Ranjan Chaudhary|,9 wins & 7 nominations,20 July 2018 (USA)
tt6452574,https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Sanju_poster.jpg/220px-Sanju_poster.jpg,Sanju,2018,155,Biography|Drama,7.8,42718,Ranbir Kapoor|Paresh Rawal|Manisha Koirala|Vicky Kaushal|Dia Mirza|Anushka Sharma|Sonam Kapoor|Jim Sarbh|Karishma Tanna|Boman Irani|Ashnoor Kaur|Siya|Tabu|Sayaji Shinde|,12 wins & 24 nominations,29 June 2018 (USA)
tt7695014,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Saheb%2C_Biwi_Aur_Gangster_3_-_Poster.jpg/220px-Saheb%2C_Biwi_Aur_Gangster_3_-_Poster.jpg,Saheb Biwi Aur Gangster 3,2018,140,Action|Crime|Drama,4.3,631,Sanjay Dutt|Jimmy Sheirgill|Mahie Gill|Chitrangda Singh|Kabir Bedi|Deepak Tijori|Pamela Singh Bhutoria|Soha Ali Khan|Nafisa Ali|Deep Raj Rana|Zakir Hussain|Manas Thakkar|Rishina Kandhari|Kanika Dang|,,27 July 2018 (USA)
tt8060624,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Nawabzaade_Poster.jpg/220px-Nawabzaade_Poster.jpg,Nawabzaade,2018,112,Comedy|Romance,4.7,748,Dharmesh Yelande|Punit Pathak|Raghav Juyal|Isha Rikhi|,,27 July 2018 (India)
tt7618184,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Mulk_-_2018_Movie_Poster.jpg/220px-Mulk_-_2018_Movie_Poster.jpg,Mulk,2018,140,Drama,6.7,12123,Taapsee Pannu|Rishi Kapoor|Prateik|Ashutosh Rana|Neena Gupta|Ashrut Jain|Simran Nisha|,2 wins & 14 nominations,3 August 2018 (USA)
tt6514010,,Brij Mohan Amar Rahe,2017,105,Comedy|Crime|Drama,7,2533,Arjun Mathur|Nidhi Singh|Sheetal Thakur|Manav Vij|Aanchal Chauhan|Sunny Hinduja|Vijayant Kohli|Yogendra Tiku|Lokesh Mittal|Jitendra Gupta|,,3 August 2018 (USA)
tt7919680,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Karwaan_-_Movie_Poster.jpg/220px-Karwaan_-_Movie_Poster.jpg,Karwaan,2018,114,Comedy|Drama,7.5,9436,Irrfan Khan|Dulquer Salmaan|Mithila Palkar|Amala Akkineni|Akash Khurana|Kriti Kharbanda|Donna Munshi|Abir Abrar|Beena Banerjee|Siddharth Menon|Adrika Shetty|Sameer Saxena|Kallirroi Tziafeta|Richard John Lovatt|,2 nominations,3 August 2018 (USA)
tt6173990,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Gold_2018_poster.jpg/180px-Gold_2018_poster.jpg,Gold,2018,151,Drama|History|Sport,7.3,10081,Akshay Kumar|Mouni Roy|Kunal Kapoor|Amit Sadh|Viineet Kumar|Sunny Kaushal|Nikita Dutta|Andrew Havill|Manjit Singh|Christopher James Burton|Kumud Pant|Varun Raj|Sam Succoi|Bhawsheel Sahni|,3 wins & 3 nominations,15 August 2018 (USA)
tt8202612,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Satyameva_Jayate_-_2018_Movie_Poster.jpg/220px-Satyameva_Jayate_-_2018_Movie_Poster.jpg,Satyameva Jayate,2018,140,Action|Thriller,5.6,5446,John Abraham|Manoj Bajpayee|Aisha Sharma|Amruta Khanvilkar|Manish Chaudhary|Myrah Dandekar|Devdutta Nage|Nora Fatehi|,5 nominations,15 August 2018 (USA)
tt7881542,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Happy_Phirr_Bhag_Jayegi_poster.jpg/220px-Happy_Phirr_Bhag_Jayegi_poster.jpg,Happy Phirr Bhag Jayegi,2018,136,Comedy,4.5,974,Sonakshi Sinha|Diana Penty|Jimmy Sheirgill|Ali Fazal|Piyush Mishra|Jassie Gill|Denzil Smith|Jason Tham|Bijou Thaangjam|Jeeveshu Ahluwalia|Gaurav Dixit|Ashu Sharma|,2 nominations,24 August 2018 (USA)
tt7722258,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Genius_official_poster.jpg/220px-Genius_official_poster.jpg,Genius,2018,165,Action|Thriller,4.6,803,Utkarsh Sharma|Ishita Chauhan|Mithun Chakraborty|Ayesha Jhulka|Nawazuddin Siddiqui|,,24 August 2018 (India)
tt7609114,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Yamla_Pagla_Deewana_-_Phir_Se_-_2018_Movie_Poster.jpg/220px-Yamla_Pagla_Deewana_-_Phir_Se_-_2018_Movie_Poster.jpg,Yamla Pagla Deewana Phir Se...,2018,145,Action|Comedy,4.8,887,Dharmendra|Sunny Deol|Bobby Deol|Kriti Kharbanda|Asrani|Satish Kaushik|Binnu Dhillon|,,31 August 2018 (USA)
tt8108202,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Stree_-_2018_Movie_Poster.jpg/220px-Stree_-_2018_Movie_Poster.jpg,Stree,2018,128,Comedy|Horror,7.7,22671,Rajkummar Rao|Shraddha Kapoor|Pankaj Tripathi|Aparshakti Khurana|Abhishek Banerjee|Ram Kishan Dhakad|Atul Srivastava|Vijay Raaz|Aakash Dabhade|Nora Fatehi|Kriti Sanon|Flora Saini|,10 wins & 19 nominations,31 August 2018 (USA)
tt7162758,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Paltan_2018.jpg/220px-Paltan_2018.jpg,Paltan,2018,150,Action|Drama|History,5.2,729,Jackie Shroff|Arjun Rampal|Sonu Sood|Gurmeet Choudhary|Abdul Quadir Amin|Siddhant Kapoor|Harshvardhan Rane|Luv Sinha|Abhilash Chaudhary|Esha Gupta|Bijou Thaangjam|Sonal Chauhan|Monica Gill|Dipika Kakar|,1 nomination,7 September 2018 (India)
tt8011276,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/Laila_Majnu_2018.jpg/220px-Laila_Majnu_2018.jpg,Laila Majnu,2018,140,Drama|Romance,7.7,1633,Avinash Tiwary|Tripti Dimri|Sumit Kaul|Abrar Qazi|Sahiba Bali|Mir Sarwar|Benjamin Gilani|Parmeet Sethi|Farhana Bhat|Shagufta Ali|Sujata Sehgal|Vasundhara Kaul|Zameer Ashai|Shahid Gulfam|,1 win & 1 nomination,7 September 2018 (India)
tt2302416,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Gali_Guliyan_Poster.jpg/220px-Gali_Guliyan_Poster.jpg,Gali Guleiyan,2017,117,Drama|Thriller,7.1,314,Manoj Bajpayee|Ranvir Shorey|Neeraj Kabi|Shahana Goswami|Om Singh|Arbaaz Khan|Shruti Sharma|Ashwath Bhatt|Robin Das|Durga Sharma Shrivastva|,2 wins & 10 nominations,7 September 2018 (India)
tt8136908,,Halkaa,2018,114,Drama|Family,7.2,271,Paoli Dam|Vipin Katyal|Ranvir Shorey|Tathastu|,,7 September 2018 (India)
tt8396128,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Pataakha_poster.jpg/220px-Pataakha_poster.jpg,Pataakha,2018,134,Action|Comedy|Drama,7.2,2931,Sanya Malhotra|Radhika Madan|Sunil Grover|Vijay Raaz|Namit Das|Abhishek Duhan|Saanand Verma|Usha Nagar|Dev Rajora|,1 win & 8 nominations,28 September 2018 (USA)
tt7720922,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Batti_Gul_Meter_Chalu_Poster.jpg/220px-Batti_Gul_Meter_Chalu_Poster.jpg,Batti Gul Meter Chalu,2018,161,Drama,6.1,4169,Shahid Kapoor|Shraddha Kapoor|Divyendu Sharma|Yami Gautam|Sushmita Mukherjee|Samir Soni|Ashrut Jain|,,21 September 2018 (USA)
tt3823392,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Love_Sonia_-_Poster.jpg/220px-Love_Sonia_-_Poster.jpg,Love Sonia,2018,122,Drama,7.4,1048,Abhishek Bharate|Riya Sisodiya|Mrunal Thakur|Adil Hussain|Kiran Khoje|Saroj Sharma|Bhavik Jain|Sonali Jain|Rahul Goyal|Sai Tamhankar|D.P. Singh|Anupam Kher|Nikita Aggarwal|Ankur Vikal|,1 nomination,14 September 2018 (India)
tt6923462,https://upload.wikimedia.org/wikipedia/en/d/dc/Manto_film_poster_2017.jpg,Manto,2018,112,Biography|Drama,7.4,2947,Nawazuddin Siddiqui|Rasika Dugal|Tahir Raj Bhasin|Nazma Ali Shaikh|Ashwini Giri|Neeraj Sood|Purab Kohli|Swanand Kirkire|Chittaranjan Tripathy|Vihaan Das Maskara|Nishith Dadhich|Sunil Kamath|Priyanka Misal|Suhas Joshi|,3 wins & 8 nominations,21 September 2018 (India)
tt2802062,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Ishqeria_-_2018_Movie_Poster.jpg/220px-Ishqeria_-_2018_Movie_Poster.jpg,Ishqeria,2018,118,Comedy|Romance,4.2,139,Manish Anand|Raj Babbar|Richa Chadha|Juby Devasia|Lata Gandi|Gurbani|Bikramjeet Kanerwal|Mustaq Khan|Ehsaas Madan|Neil Nitin Mukesh|Rajni Nayyar|Sanaya Pithawalla|Mrudula Sathe|Mrinalini Sharma|,,21 September 2018 (India)
